,ModelName,ModelGroup,Lifetime,Phase,_LoadingMode,StrainAmplitude,StrainMean,StressAmplitude,StressMean,FIPmax,FIPmaxLocal,FIPcrit,m_FIP,IsExperimentalData
65,DisTest_Seed45213_Strain0p9_VolumeFraction100,ALL,2197.2776346560163,wholeMod,0.0,0.009,0.0,1001.273,-1.356999999999971,0.0215560893735124,0.07334893196821213,1.8700931486857668,1.72413793,0
65.1,DisTest_Seed45213_Strain0p9_VolumeFraction100,ALL,2197.2776346560163,Martensite,0.0,0.009,0.0,1001.273,-1.356999999999971,0.0215560893735124,0.07334893196821213,1.8700931486857668,1.72413793,0
66,DisTest_Seed61442_Strain0p9_VolumeFraction100,ALL,2197.2776346560163,wholeMod,0.0,0.009,0.0,1001.273,-1.356999999999971,0.0215560893735124,0.07334893196821213,1.8700931486857668,1.72413793,0
66.1,DisTest_Seed61442_Strain0p9_VolumeFraction100,ALL,2197.2776346560163,Martensite,0.0,0.009,0.0,1001.273,-1.356999999999971,0.0215560893735124,0.07334893196821213,1.8700931486857668,1.72413793,0
67,DisTest_Seed71034_Strain0p3_VolumeFraction90,ALL,37869.55067576307,wholeMod,0.0,0.003,0.0,537.2745,-0.02650000000005548,0.004134804204800981,0.015673186630010605,1.8700931486857668,1.72413793,0
67.1,DisTest_Seed71034_Strain0p3_VolumeFraction90,ALL,37869.55067576307,Martensite,0.0,0.003,0.0,537.2745,-0.02650000000005548,0.004134804204800981,0.015673186630010605,1.8700931486857668,1.72413793,0
67.2,DisTest_Seed71034_Strain0p3_VolumeFraction90,ALL,138635.18337322306,Ferrite,0.0,0.003,0.0,537.2745,-0.02650000000005548,0.0026261984743665497,0.01037257444113493,2.5212397882003104,1.7241379310344,0
68,DisTest_Seed81296_Strain0p9_VolumeFraction85,ALL,946.9603631535515,wholeMod,0.0,0.009,0.0,955.297,-1.0979999999999563,0.047352368591212425,0.09639634937047958,2.5212397882003104,1.7241379310344,0
68.1,DisTest_Seed81296_Strain0p9_VolumeFraction85,ALL,1137.052105110757,Martensite,0.0,0.009,0.0,955.297,-1.0979999999999563,0.03158716328682438,0.08307040482759476,1.8700931486857668,1.72413793,0
68.2,DisTest_Seed81296_Strain0p9_VolumeFraction85,ALL,946.9603631535515,Ferrite,0.0,0.009,0.0,955.297,-1.0979999999999563,0.047352368591212425,0.09639634937047958,2.5212397882003104,1.7241379310344,0
69,DisTest_Seed78333_Strain0p6_VolumeFraction95,ALL,3289.2564306513955,wholeMod,0.0,0.006,0.0,793.1514999999999,-0.29150000000004184,0.02079054806381464,0.0442068912088871,1.8700931486857668,1.72413793,0
69.1,DisTest_Seed78333_Strain0p6_VolumeFraction95,ALL,3289.2564306513955,Martensite,0.0,0.006,0.0,793.1514999999999,-0.29150000000004184,0.01705872441121077,0.03027160093188286,1.8700931486857668,1.72413793,0
69.2,DisTest_Seed78333_Strain0p6_VolumeFraction95,ALL,3914.437243424506,Ferrite,0.0,0.006,0.0,793.1514999999999,-0.29150000000004184,0.02079054806381464,0.0442068912088871,2.5212397882003104,1.7241379310344,0
70,DisTest_Seed78333_Strain0p6_VolumeFraction100,ALL,6152.275779853123,wholeMod,0.0,0.006,0.0,797.8230000000001,-0.21899999999993724,0.011863763397559523,0.0257478766143322,1.8700931486857668,1.72413793,0
70.1,DisTest_Seed78333_Strain0p6_VolumeFraction100,ALL,6152.275779853123,Martensite,0.0,0.006,0.0,797.8230000000001,-0.21899999999993724,0.011863763397559523,0.0257478766143322,1.8700931486857668,1.72413793,0
71,DisTest_Seed78333_Strain0p9_VolumeFraction90,ALL,845.3723437169759,wholeMod,0.0,0.009,0.0,969.3195000000001,-1.1374999999999318,0.03879109274832502,0.09216824918985367,1.8700931486857668,1.72413793,0
71.1,DisTest_Seed78333_Strain0p9_VolumeFraction90,ALL,845.3723437169759,Martensite,0.0,0.009,0.0,969.3195000000001,-1.1374999999999318,0.037512445488750046,0.08252101391553879,1.8700931486857668,1.72413793,0
71.2,DisTest_Seed78333_Strain0p9_VolumeFraction90,ALL,1335.5460252462362,Ferrite,0.0,0.009,0.0,969.3195000000001,-1.1374999999999318,0.03879109274832502,0.09216824918985367,2.5212397882003104,1.7241379310344,0
72,DisTest_Seed36003_Strain0p3_VolumeFraction90,ALL,39370.626737648876,wholeMod,0.0,0.003,0.0,539.2375,-0.02650000000005548,0.0054502221169023535,0.01024487055838108,2.5212397882003104,1.7241379310344,0
72.1,DisTest_Seed36003_Strain0p3_VolumeFraction90,ALL,63895.69194773891,Martensite,0.0,0.003,0.0,539.2375,-0.02650000000005548,0.0030527393333613876,0.00950716994702816,1.8700931486857668,1.72413793,0
72.2,DisTest_Seed36003_Strain0p3_VolumeFraction90,ALL,39370.626737648876,Ferrite,0.0,0.003,0.0,539.2375,-0.02650000000005548,0.0054502221169023535,0.01024487055838108,2.5212397882003104,1.7241379310344,0
73,DisTest_Seed25609_Strain0p9_VolumeFraction90,ALL,1159.480980697312,wholeMod,0.0,0.009,0.0,975.9970000000001,-1.2189999999999372,0.042105734462125434,0.0891295000910759,2.5212397882003104,1.7241379310344,0
73.1,DisTest_Seed25609_Strain0p9_VolumeFraction90,ALL,1159.480980697312,Ferrite,0.0,0.009,0.0,975.9970000000001,-1.2189999999999372,0.042105734462125434,0.0891295000910759,2.5212397882003104,1.7241379310344,0
73.2,DisTest_Seed25609_Strain0p9_VolumeFraction90,ALL,1986.2920679225185,Martensite,0.0,0.009,0.0,975.9970000000001,-1.2189999999999372,0.022855895155054682,0.0813419297337532,1.8700931486857668,1.72413793,0
74,DisTest_Seed71034_Strain0p9_VolumeFraction90,ALL,1592.3084330891952,wholeMod,0.0,0.009,0.0,969.1410000000001,-1.1849999999999454,0.03502985817392038,0.1508294641971588,2.5212397882003104,1.7241379310344,0
74.1,DisTest_Seed71034_Strain0p9_VolumeFraction90,ALL,3745.946425848932,Martensite,0.0,0.009,0.0,969.1410000000001,-1.1849999999999454,0.015819674086627326,0.1508294641971588,1.8700931486857668,1.72413793,0
74.2,DisTest_Seed71034_Strain0p9_VolumeFraction90,ALL,1592.3084330891952,Ferrite,0.0,0.009,0.0,969.1410000000001,-1.1849999999999454,0.03502985817392038,0.10716451704502106,2.5212397882003104,1.7241379310344,0
75,DisTest_Seed81296_Strain0p6_VolumeFraction95,ALL,4943.977162029836,wholeMod,0.0,0.006,0.0,792.854,-0.25499999999999545,0.01810542710882146,0.04688992351293564,1.8700931486857668,1.72413793,0
75.1,DisTest_Seed81296_Strain0p6_VolumeFraction95,ALL,4943.977162029836,Martensite,0.0,0.006,0.0,792.854,-0.25499999999999545,0.013467869309838428,0.03421720489859581,1.8700931486857668,1.72413793,0
75.2,DisTest_Seed81296_Strain0p6_VolumeFraction95,ALL,4968.395602830196,Ferrite,0.0,0.006,0.0,792.854,-0.25499999999999545,0.01810542710882146,0.04688992351293564,2.5212397882003104,1.7241379310344,0
76,DisTest_Seed78333_Strain0p3_VolumeFraction85,ALL,26983.41633352517,wholeMod,0.0,0.003,0.0,536.951,-0.03099999999994907,0.005033000988859526,0.008725411258637905,1.8700931486857668,1.72413793,0
76.1,DisTest_Seed78333_Strain0p3_VolumeFraction85,ALL,26983.41633352517,Martensite,0.0,0.003,0.0,536.951,-0.03099999999994907,0.005033000988859526,0.008161989040672779,1.8700931486857668,1.72413793,0
76.2,DisTest_Seed78333_Strain0p3_VolumeFraction85,ALL,77439.95064912806,Ferrite,0.0,0.003,0.0,536.951,-0.03099999999994907,0.0036814119102376885,0.008725411258637905,2.5212397882003104,1.7241379310344,0
77,DisTest_Seed25609_Strain0p6_VolumeFraction95,ALL,4085.076219238101,wholeMod,0.0,0.006,0.0,794.1659999999999,-0.23600000000010368,0.020282339925567307,0.048459913581609726,2.5212397882003104,1.7241379310344,0
77.1,DisTest_Seed25609_Strain0p6_VolumeFraction95,ALL,5427.938501820031,Martensite,0.0,0.006,0.0,794.1659999999999,-0.23600000000010368,0.012757776368219974,0.03164774179458618,1.8700931486857668,1.72413793,0
77.2,DisTest_Seed25609_Strain0p6_VolumeFraction95,ALL,4085.076219238101,Ferrite,0.0,0.006,0.0,794.1659999999999,-0.23600000000010368,0.020282339925567307,0.048459913581609726,2.5212397882003104,1.7241379310344,0
78,DisTest_Seed81296_Strain0p3_VolumeFraction90,ALL,53852.02549407787,wholeMod,0.0,0.003,0.0,538.0615,-0.023500000000012733,0.004059745772562996,0.009087772108614445,1.8700931486857668,1.72413793,0
78.1,DisTest_Seed81296_Strain0p3_VolumeFraction90,ALL,53852.02549407787,Martensite,0.0,0.003,0.0,538.0615,-0.023500000000012733,0.0033710566646305423,0.009087772108614445,1.8700931486857668,1.72413793,0
78.2,DisTest_Seed81296_Strain0p3_VolumeFraction90,ALL,65420.83132160622,Ferrite,0.0,0.003,0.0,538.0615,-0.023500000000012733,0.004059745772562996,0.008863423950970173,2.5212397882003104,1.7241379310344,0
79,DisTest_Seed22187_Strain0p9_VolumeFraction100,ALL,2197.2776346560163,wholeMod,0.0,0.009,0.0,1001.273,-1.356999999999971,0.0215560893735124,0.07334893196821213,1.8700931486857668,1.72413793,0
79.1,DisTest_Seed22187_Strain0p9_VolumeFraction100,ALL,2197.2776346560163,Martensite,0.0,0.009,0.0,1001.273,-1.356999999999971,0.0215560893735124,0.07334893196821213,1.8700931486857668,1.72413793,0
80,DisTest_Seed93426_Strain0p6_VolumeFraction95,ALL,3414.2098302469003,wholeMod,0.0,0.006,0.0,796.7955,-0.2665000000000646,0.02250638953729035,0.03841002658009529,2.5212397882003104,1.7241379310344,0
80.1,DisTest_Seed93426_Strain0p6_VolumeFraction95,ALL,5083.006469379651,Martensite,0.0,0.006,0.0,796.7955,-0.2665000000000646,0.013252971182157706,0.03496507555246353,1.8700931486857668,1.72413793,0
80.2,DisTest_Seed93426_Strain0p6_VolumeFraction95,ALL,3414.2098302469003,Ferrite,0.0,0.006,0.0,796.7955,-0.2665000000000646,0.02250638953729035,0.03841002658009529,2.5212397882003104,1.7241379310344,0
81,DisTest_Seed71034_Strain0p6_VolumeFraction100,ALL,6152.275779853123,wholeMod,0.0,0.006,0.0,797.8230000000001,-0.21899999999993724,0.011863763397559523,0.0257478766143322,1.8700931486857668,1.72413793,0
81.1,DisTest_Seed71034_Strain0p6_VolumeFraction100,ALL,6152.275779853123,Martensite,0.0,0.006,0.0,797.8230000000001,-0.21899999999993724,0.011863763397559523,0.0257478766143322,1.8700931486857668,1.72413793,0
82,DisTest_Seed71034_Strain0p3_VolumeFraction100,ALL,63232.2112993635,wholeMod,0.0,0.003,0.0,540.8715,-0.009500000000002728,0.003071276968278523,0.007430210243910551,1.8700931486857668,1.72413793,0
82.1,DisTest_Seed71034_Strain0p3_VolumeFraction100,ALL,63232.2112993635,Martensite,0.0,0.003,0.0,540.8715,-0.009500000000002728,0.003071276968278523,0.007430210243910551,1.8700931486857668,1.72413793,0
83,DisTest_Seed61442_Strain0p3_VolumeFraction85,ALL,103632.72643938567,wholeMod,0.0,0.003,0.0,537.5844999999999,-0.03050000000007458,0.0031090373274909847,0.010055646300315857,2.5212397882003104,1.7241379310344,0
83.1,DisTest_Seed61442_Strain0p3_VolumeFraction85,ALL,103632.72643938567,Ferrite,0.0,0.003,0.0,537.5844999999999,-0.03050000000007458,0.0031090373274909847,0.009287241846323013,2.5212397882003104,1.7241379310344,0
83.2,DisTest_Seed61442_Strain0p3_VolumeFraction85,ALL,104322.44020126425,Martensite,0.0,0.003,0.0,537.5844999999999,-0.03050000000007458,0.002297228258136513,0.010055646300315857,1.8700931486857668,1.72413793,0
84,DisTest_Seed36003_Strain0p6_VolumeFraction95,ALL,3001.841639871302,wholeMod,0.0,0.006,0.0,795.6725,-0.24149999999997362,0.024250977081604876,0.04483369365334511,2.5212397882003104,1.7241379310344,0
84.1,DisTest_Seed36003_Strain0p6_VolumeFraction95,ALL,5098.848751840442,Martensite,0.0,0.006,0.0,795.6725,-0.24149999999997362,0.013229072686623444,0.034612465649843216,1.8700931486857668,1.72413793,0
84.2,DisTest_Seed36003_Strain0p6_VolumeFraction95,ALL,3001.841639871302,Ferrite,0.0,0.006,0.0,795.6725,-0.24149999999997362,0.024250977081604876,0.04483369365334511,2.5212397882003104,1.7241379310344,0
85,DisTest_Seed36003_Strain0p9_VolumeFraction100,ALL,2197.2776346560163,wholeMod,0.0,0.009,0.0,1001.273,-1.356999999999971,0.0215560893735124,0.07334893196821213,1.8700931486857668,1.72413793,0
85.1,DisTest_Seed36003_Strain0p9_VolumeFraction100,ALL,2197.2776346560163,Martensite,0.0,0.009,0.0,1001.273,-1.356999999999971,0.0215560893735124,0.07334893196821213,1.8700931486857668,1.72413793,0
86,DisTest_Seed78333_Strain0p9_VolumeFraction85,ALL,815.4196944422863,wholeMod,0.0,0.009,0.0,957.3385,-1.072499999999991,0.03911149285432666,0.09249833971261978,1.8700931486857668,1.72413793,0
86.1,DisTest_Seed78333_Strain0p9_VolumeFraction85,ALL,815.4196944422863,Martensite,0.0,0.009,0.0,957.3385,-1.072499999999991,0.03830558895854883,0.07902202010154724,1.8700931486857668,1.72413793,0
86.2,DisTest_Seed78333_Strain0p9_VolumeFraction85,ALL,1316.7386542557322,Ferrite,0.0,0.009,0.0,957.3385,-1.072499999999991,0.03911149285432666,0.09249833971261978,2.5212397882003104,1.7241379310344,0
87,DisTest_Seed78333_Strain0p6_VolumeFraction85,ALL,3159.2466049233067,wholeMod,0.0,0.006,0.0,787.165,-0.3290000000000646,0.01803884846675727,0.04175175353884697,1.8700931486857668,1.72413793,0
87.1,DisTest_Seed78333_Strain0p6_VolumeFraction85,ALL,3159.2466049233067,Martensite,0.0,0.006,0.0,787.165,-0.3290000000000646,0.0174624345750666,0.0308765210211277,1.8700931486857668,1.72413793,0
87.2,DisTest_Seed78333_Strain0p6_VolumeFraction85,ALL,5000.054375888107,Ferrite,0.0,0.006,0.0,787.165,-0.3290000000000646,0.01803884846675727,0.04175175353884697,2.5212397882003104,1.7241379310344,0
88,DisTest_Seed81296_Strain0p9_VolumeFraction95,ALL,1133.5323038718434,wholeMod,0.0,0.009,0.0,983.5125,-1.2614999999999554,0.042662125546485186,0.09528172016143799,2.5212397882003104,1.7241379310344,0
88.1,DisTest_Seed81296_Strain0p9_VolumeFraction95,ALL,1183.0316544803215,Martensite,0.0,0.009,0.0,983.5125,-1.2614999999999554,0.030869197987374804,0.08518539369106293,1.8700931486857668,1.72413793,0
88.2,DisTest_Seed81296_Strain0p9_VolumeFraction95,ALL,1133.5323038718434,Ferrite,0.0,0.009,0.0,983.5125,-1.2614999999999554,0.042662125546485186,0.09528172016143799,2.5212397882003104,1.7241379310344,0
89,DisTest_Seed36003_Strain0p6_VolumeFraction90,ALL,3567.5701991676438,wholeMod,0.0,0.006,0.0,791.409,-0.26900000000000546,0.02194007390962659,0.04497146233916283,2.5212397882003104,1.7241379310344,0
89.1,DisTest_Seed36003_Strain0p6_VolumeFraction90,ALL,5423.458475932411,Martensite,0.0,0.006,0.0,791.409,-0.26900000000000546,0.012763887643814087,0.03262779116630554,1.8700931486857668,1.72413793,0
89.2,DisTest_Seed36003_Strain0p6_VolumeFraction90,ALL,3567.5701991676438,Ferrite,0.0,0.006,0.0,791.409,-0.26900000000000546,0.02194007390962659,0.04497146233916283,2.5212397882003104,1.7241379310344,0
90,DisTest_Seed78333_Strain0p6_VolumeFraction90,ALL,3224.712952192055,wholeMod,0.0,0.006,0.0,790.162,-0.30999999999994543,0.017255932050965615,0.045932430773973465,1.8700931486857668,1.72413793,0
90.1,DisTest_Seed78333_Strain0p6_VolumeFraction90,ALL,3224.712952192055,Martensite,0.0,0.006,0.0,790.162,-0.30999999999994543,0.017255932050965615,0.030769726261496544,1.8700931486857668,1.72413793,0
90.2,DisTest_Seed78333_Strain0p6_VolumeFraction90,ALL,5563.6973552194095,Ferrite,0.0,0.006,0.0,790.162,-0.30999999999994543,0.01695521586641137,0.045932430773973465,2.5212397882003104,1.7241379310344,0
91,DisTest_Seed54667_Strain0p3_VolumeFraction85,ALL,47909.74998235127,wholeMod,0.0,0.003,0.0,538.8115,-0.02949999999998454,0.0036075916487059677,0.009758788160979748,1.8700931486857668,1.72413793,0
91.1,DisTest_Seed54667_Strain0p3_VolumeFraction85,ALL,47909.74998235127,Martensite,0.0,0.003,0.0,538.8115,-0.02949999999998454,0.0036075916487059677,0.009758788160979748,1.8700931486857668,1.72413793,0
91.2,DisTest_Seed54667_Strain0p3_VolumeFraction85,ALL,83390.17600919046,Ferrite,0.0,0.003,0.0,538.8115,-0.02949999999998454,0.0035266918623504243,0.00803675502538681,2.5212397882003104,1.7241379310344,0
92,DisTest_Seed61442_Strain0p6_VolumeFraction95,ALL,5226.398637052549,wholeMod,0.0,0.006,0.0,792.79,-0.24900000000002365,0.017581530713609284,0.0583527609705925,2.5212397882003104,1.7241379310344,0
92.1,DisTest_Seed61442_Strain0p6_VolumeFraction95,ALL,5226.398637052549,Ferrite,0.0,0.006,0.0,792.79,-0.24900000000002365,0.017581530713609284,0.0583527609705925,2.5212397882003104,1.7241379310344,0
92.2,DisTest_Seed61442_Strain0p6_VolumeFraction95,ALL,6773.930370861333,Martensite,0.0,0.006,0.0,792.79,-0.24900000000002365,0.01121955457481609,0.028856486082077026,1.8700931486857668,1.72413793,0
93,DisTest_Seed71034_Strain0p9_VolumeFraction100,ALL,2197.2776346560163,wholeMod,0.0,0.009,0.0,1001.273,-1.356999999999971,0.0215560893735124,0.07334893196821213,1.8700931486857668,1.72413793,0
93.1,DisTest_Seed71034_Strain0p9_VolumeFraction100,ALL,2197.2776346560163,Martensite,0.0,0.009,0.0,1001.273,-1.356999999999971,0.0215560893735124,0.07334893196821213,1.8700931486857668,1.72413793,0
94,DisTest_Seed93426_Strain0p3_VolumeFraction85,ALL,99442.92869000643,wholeMod,0.0,0.003,0.0,538.203,-0.03300000000001546,0.003184353596427374,0.011173157021403313,2.5212397882003104,1.7241379310344,0
94.1,DisTest_Seed93426_Strain0p3_VolumeFraction85,ALL,99442.92869000643,Ferrite,0.0,0.003,0.0,538.203,-0.03300000000001546,0.003184353596427374,0.009095934219658375,2.5212397882003104,1.7241379310344,0
94.2,DisTest_Seed93426_Strain0p3_VolumeFraction85,ALL,435270.1533881415,Martensite,0.0,0.003,0.0,538.203,-0.03300000000001546,0.0010031897400961823,0.011173157021403313,1.8700931486857668,1.72413793,0
95,DisTest_Seed54667_Strain0p3_VolumeFraction90,ALL,48484.953800485506,wholeMod,0.0,0.003,0.0,539.0535,-0.023500000000012733,0.0035827061196806315,0.009611069224774837,1.8700931486857668,1.72413793,0
95.1,DisTest_Seed54667_Strain0p3_VolumeFraction90,ALL,48484.953800485506,Martensite,0.0,0.003,0.0,539.0535,-0.023500000000012733,0.0035827061196806315,0.009611069224774837,1.8700931486857668,1.72413793,0
95.2,DisTest_Seed54667_Strain0p3_VolumeFraction90,ALL,96682.78246457767,Ferrite,0.0,0.003,0.0,539.0535,-0.023500000000012733,0.0032367685873230753,0.008039618842303753,2.5212397882003104,1.7241379310344,0
96,DisTest_Seed25609_Strain0p9_VolumeFraction95,ALL,862.1348063705202,wholeMod,0.0,0.009,0.0,988.9970000000001,-1.2869999999999209,0.05000121394793192,0.09646449238061905,2.5212397882003104,1.7241379310344,0
